100 89.53050800 100.00000000
200 114.75658138 100.00000000
400 116.39988028 100.00000000
800 104.14392691 100.00000000
1600 100.95263123 100.00000000
3200 101.40110126 100.00000000
6400 98.60290228 100.00000000
12800 102.99334942 100.00000000
25600 100.87948318 100.00000000
51200 99.71390681 100.00000000
102400 100.05899670 100.00000000
204800 99.88847707 100.00000000
409600 100.12456791 100.00000000
819200 99.92656864 100.00000000
